filename,source_report,buffer,prefix,report_type,router,seed,ttl,oppo_cache_miss,drop_list,drop_pit,drop_nonce,query_count,duplicated_query,static_cache_hit,static_cache_miss,response_count,average_interval,caching_gain_index,retrieval_latency_reduction,interest_satisfaction_rate,delivery_prob,overhead_ratio,latency_avg,hopcount_avg,buffertime_avg
TEST_SprayAndWaitRouter_13_150_8M_2_MessageStatsReport.txt,MessageStatsReport,8,TEST,2,SprayAndWaitRouter,13,150,2630.0,0.0,536.0,33.0,385.0,215.0,98.0,320.0,206.0,1332.0,60.84,12.12,59.26,0.4262,9.796,2764.8304,2.0744,7085.4635
TEST_SprayAndWaitRouter_27_150_256M_2_MessageStatsReport.txt,MessageStatsReport,256,TEST,2,SprayAndWaitRouter,27,150,2507.0,0.0,426.0,4.0,383.0,217.0,115.0,309.0,253.0,1396.0,62.68,23.16,75.93,0.4847,8.5992,3040.9342,2.0911,8046.0537
TEST_SprayAndWaitRouter_27_250_16M_2_MessageStatsReport.txt,MessageStatsReport,16,TEST,2,SprayAndWaitRouter,27,250,2709.0,0.0,473.0,27.0,383.0,217.0,121.0,344.0,303.0,1882.0,62.27,22.88,79.63,0.5539,7.4742,4010.7451,2.1646,13105.4643
TEST_SprayAndWaitRouter_27_100_8M_2_MessageStatsReport.txt,MessageStatsReport,8,TEST,2,SprayAndWaitRouter,27,100,2312.0,0.0,393.0,6.0,383.0,217.0,111.0,296.0,218.0,1073.0,62.67,21.13,72.22,0.3978,10.4721,2145.5397,2.0399,5080.3837
TEST_SprayAndWaitRouter_27_50_128M_2_CCN_application_reporter.txt,Unknown,128,TEST,2,SprayAndWaitRouter,27,50,1996.0,0.0,336.0,0.0,383.0,217.0,97.0,264.0,146.0,611.0,64.48,6.19,61.11,0.2668,15.0245,1083.7555,1.8695,2440.0351
TEST_SprayAndWaitRouter_27_150_32M_2_CCN_application_reporter.txt,Unknown,32,TEST,2,SprayAndWaitRouter,27,150,2507.0,0.0,426.0,4.0,383.0,217.0,115.0,309.0,253.0,1396.0,62.68,23.16,75.93,0.4847,8.5992,3040.9342,2.0911,8046.0537
TEST_SprayAndWaitRouter_27_200_256M_2_MessageStatsReport.txt,MessageStatsReport,256,TEST,2,SprayAndWaitRouter,27,200,2637.0,0.0,462.0,1.0,383.0,217.0,117.0,325.0,285.0,1587.0,61.85,25.45,77.78,0.5226,7.9512,3570.8983,2.1165,10928.5944
TEST_SprayAndWaitRouter_13_250_8M_2_CCN_application_reporter.txt,Unknown,8,TEST,2,SprayAndWaitRouter,13,250,2797.0,0.0,575.0,97.0,385.0,215.0,106.0,336.0,242.0,1934.0,59.93,19.92,70.37,0.4987,8.3614,3785.206,2.1905,10013.4648
TEST_SprayAndWaitRouter_27_200_4M_2_MessageStatsReport.txt,MessageStatsReport,4,TEST,2,SprayAndWaitRouter,27,200,2503.0,0.0,429.0,97.0,383.0,217.0,111.0,309.0,251.0,1606.0,60.53,31.27,75.93,0.4489,9.0676,3016.2802,2.2233,7146.973
TEST_SprayAndWaitRouter_13_50_256M_2_MessageStatsReport.txt,MessageStatsReport,256,TEST,2,SprayAndWaitRouter,13,50,1897.0,0.0,379.0,2.0,385.0,215.0,63.0,229.0,117.0,840.0,59.38,10.91,51.85,0.2581,15.7603,1074.2469,1.8819,2434.0146
TEST_SprayAndWaitRouter_27_150_8M_2_MessageStatsReport.txt,MessageStatsReport,8,TEST,2,SprayAndWaitRouter,27,150,2499.0,0.0,427.0,25.0,383.0,217.0,113.0,306.0,248.0,1304.0,62.37,23.2,75.93,0.4681,8.914,2920.647,2.0925,7250.1128
TEST_SprayAndWaitRouter_27_50_8M_2_CCN_application_reporter.txt,Unknown,8,TEST,2,SprayAndWaitRouter,27,50,1996.0,0.0,336.0,0.0,383.0,217.0,97.0,264.0,146.0,611.0,64.48,6.19,61.11,0.2663,15.049,1081.2273,1.8709,2438.1367
TEST_SprayAndWaitRouter_13_200_4M_2_MessageStatsReport.txt,MessageStatsReport,4,TEST,2,SprayAndWaitRouter,13,200,2548.0,0.0,516.0,80.0,385.0,215.0,89.0,292.0,202.0,1328.0,59.6,18.14,53.7,0.4225,9.6104,3037.6319,2.1406,6971.8487
TEST_SprayAndWaitRouter_13_250_4M_2_CCN_application_reporter.txt,Unknown,4,TEST,2,SprayAndWaitRouter,13,250,2605.0,0.0,528.0,111.0,385.0,215.0,92.0,298.0,214.0,1549.0,59.32,20.41,57.41,0.4549,8.9112,3531.538,2.219,8189.8973
TEST_SprayAndWaitRouter_13_50_8M_2_CCN_application_reporter.txt,Unknown,8,TEST,2,SprayAndWaitRouter,13,50,1897.0,0.0,379.0,2.0,385.0,215.0,63.0,229.0,117.0,840.0,59.38,10.91,51.85,0.2581,15.7585,1074.2469,1.8819,2432.7866
TEST_SprayAndWaitRouter_13_150_256M_2_MessageStatsReport.txt,MessageStatsReport,256,TEST,2,SprayAndWaitRouter,13,150,2672.0,0.0,543.0,4.0,385.0,215.0,99.0,324.0,218.0,1424.0,60.36,15.69,61.11,0.437,9.5367,2902.2018,2.0486,7950.8598
TEST_SprayAndWaitRouter_13_50_64M_2_CCN_application_reporter.txt,Unknown,64,TEST,2,SprayAndWaitRouter,13,50,1897.0,0.0,379.0,2.0,385.0,215.0,63.0,229.0,117.0,840.0,59.38,10.91,51.85,0.2581,15.7603,1074.2469,1.8819,2434.0146
TEST_SprayAndWaitRouter_13_50_128M_2_MessageStatsReport.txt,MessageStatsReport,128,TEST,2,SprayAndWaitRouter,13,50,1897.0,0.0,379.0,2.0,385.0,215.0,63.0,229.0,117.0,840.0,59.38,10.91,51.85,0.2581,15.7603,1074.2469,1.8819,2434.0146
TEST_SprayAndWaitRouter_27_250_64M_2_CCN_application_reporter.txt,Unknown,64,TEST,2,SprayAndWaitRouter,27,250,2732.0,0.0,479.0,1.0,383.0,217.0,121.0,343.0,303.0,1828.0,62.31,22.18,79.63,0.5465,7.57,3995.6434,2.1425,13803.3028
TEST_SprayAndWaitRouter_27_150_4M_2_CCN_application_reporter.txt,Unknown,4,TEST,2,SprayAndWaitRouter,27,150,2437.0,0.0,414.0,69.0,383.0,217.0,110.0,298.0,233.0,1402.0,61.36,26.52,74.07,0.4155,9.8009,2531.913,2.154,5785.1616
TEST_SprayAndWaitRouter_13_100_8M_2_MessageStatsReport.txt,MessageStatsReport,8,TEST,2,SprayAndWaitRouter,13,100,2440.0,0.0,500.0,5.0,385.0,215.0,90.0,294.0,183.0,994.0,60.04,13.52,53.7,0.367,11.3579,2096.9007,1.9698,4977.2713
TEST_SprayAndWaitRouter_13_200_64M_2_MessageStatsReport.txt,MessageStatsReport,64,TEST,2,SprayAndWaitRouter,13,200,2830.0,0.0,580.0,3.0,385.0,215.0,102.0,341.0,245.0,1665.0,60.67,15.55,64.81,0.4865,8.5404,3663.2838,2.077,10816.7089
TEST_SprayAndWaitRouter_27_50_4M_2_CCN_application_reporter.txt,Unknown,4,TEST,2,SprayAndWaitRouter,27,50,1989.0,0.0,335.0,1.0,383.0,217.0,96.0,263.0,146.0,611.0,64.48,5.98,61.11,0.2616,15.1897,1060.1895,1.8735,2348.684
TEST_SprayAndWaitRouter_27_200_8M_2_CCN_application_reporter.txt,Unknown,8,TEST,2,SprayAndWaitRouter,27,200,2595.0,0.0,452.0,57.0,383.0,217.0,116.0,319.0,270.0,1516.0,62.03,23.89,77.78,0.5046,8.2496,3381.0944,2.1428,8937.3573
TEST_SprayAndWaitRouter_27_250_256M_2_CCN_application_reporter.txt,Unknown,256,TEST,2,SprayAndWaitRouter,27,250,2732.0,0.0,479.0,1.0,383.0,217.0,121.0,343.0,303.0,1828.0,62.31,22.18,79.63,0.5465,7.57,3995.6434,2.1425,13803.3028
TEST_SprayAndWaitRouter_13_200_128M_2_MessageStatsReport.txt,MessageStatsReport,128,TEST,2,SprayAndWaitRouter,13,200,2830.0,0.0,580.0,3.0,385.0,215.0,102.0,341.0,245.0,1665.0,60.67,15.55,64.81,0.4865,8.5404,3663.2838,2.077,10816.7089
TEST_SprayAndWaitRouter_27_150_64M_2_CCN_application_reporter.txt,Unknown,64,TEST,2,SprayAndWaitRouter,27,150,2507.0,0.0,426.0,4.0,383.0,217.0,115.0,309.0,253.0,1396.0,62.68,23.16,75.93,0.4847,8.5992,3040.9342,2.0911,8046.0537
TEST_SprayAndWaitRouter_13_100_16M_2_CCN_application_reporter.txt,Unknown,16,TEST,2,SprayAndWaitRouter,13,100,2450.0,0.0,501.0,2.0,385.0,215.0,90.0,294.0,188.0,1059.0,59.57,17.04,55.56,0.3682,11.313,2133.882,1.9678,5118.3544
TEST_SprayAndWaitRouter_13_200_32M_2_CCN_application_reporter.txt,Unknown,32,TEST,2,SprayAndWaitRouter,13,200,2830.0,0.0,580.0,3.0,385.0,215.0,102.0,341.0,245.0,1665.0,60.67,15.55,64.81,0.4865,8.5404,3663.2838,2.077,10816.7089
TEST_SprayAndWaitRouter_13_150_128M_2_CCN_application_reporter.txt,Unknown,128,TEST,2,SprayAndWaitRouter,13,150,2672.0,0.0,543.0,4.0,385.0,215.0,99.0,324.0,218.0,1424.0,60.36,15.69,61.11,0.437,9.5367,2902.2018,2.0486,7950.8598
